"studentid","teacher","student_house","teacher_house","grade"
57772842,"Snape","Gryffindor","Slytherin",40.83182664149968
57772842,"Flitwick","Gryffindor","Ravenclaw",53.26051775273325
57772842,"Lupin","Gryffindor","Gryffindor",69.40853484843547
57772842,"Sprout","Gryffindor","Hufflepuff",47.41123846573742
57772842,"Trelawney","Gryffindor","Ravenclaw",50.01600324471136
57772842,"McGonagall","Gryffindor","Gryffindor",62.36368657737962
52048921,"Dumbledore","Slytherin","Gryffindor",39.72834366413422
52048921,"Snape","Slytherin","Slytherin",35.777489760702075
52048921,"Flitwick","Slytherin","Ravenclaw",52.787135591812046
52048921,"Lupin","Slytherin","Gryffindor",61.83347310923164
52048921,"Sprout","Slytherin","Hufflepuff",37.711028013655394
52048921,"Trelawney","Slytherin","Ravenclaw",46.324161303869026
52048921,"McGonagall","Slytherin","Gryffindor",59.509051184725614
51435887,"Dumbledore","Slytherin","Gryffindor",52.37195426613501
51435887,"Snape","Slytherin","Slytherin",45.75911823372606
51435887,"Flitwick","Slytherin","Ravenclaw",64.17566664794799
51435887,"Lupin","Slytherin","Gryffindor",68.15715087755375
51435887,"Sprout","Slytherin","Hufflepuff",54.40518038821961
51435887,"Trelawney","Slytherin","Ravenclaw",64.26652487176716
51435887,"McGonagall","Slytherin","Gryffindor",80.10141734149244
58211587,"Dumbledore","Hufflepuff","Gryffindor",38.57268667648401
58211587,"Snape","Hufflepuff","Slytherin",37.43017616764515
58211587,"Flitwick","Hufflepuff","Ravenclaw",44.83775111938046
58211587,"Lupin","Hufflepuff","Gryffindor",65.41546409440969
58211587,"Sprout","Hufflepuff","Hufflepuff",36.04622417353471
58211587,"Trelawney","Hufflepuff","Ravenclaw",51.89060503711099
58211587,"McGonagall","Hufflepuff","Gryffindor",51.883841766495195
52168699,"Dumbledore","Hufflepuff","Gryffindor",35.86073393175129
52168699,"Snape","Hufflepuff","Slytherin",37.3328201507386
52168699,"Flitwick","Hufflepuff","Ravenclaw",49.415561828145
52168699,"Lupin","Hufflepuff","Gryffindor",48.320530737227934
52168699,"Sprout","Hufflepuff","Hufflepuff",30.913822500946644
52168699,"Trelawney","Hufflepuff","Ravenclaw",39.243028404495746
52168699,"McGonagall","Hufflepuff","Gryffindor",43.47116823100626
56683638,"Dumbledore","Slytherin","Gryffindor",48.50462502523176
56683638,"Snape","Slytherin","Slytherin",33.65014768874504
56683638,"Flitwick","Slytherin","Ravenclaw",55.90057654978543
56683638,"Lupin","Slytherin","Gryffindor",59.261781325292354
56683638,"Sprout","Slytherin","Hufflepuff",39.58962533904173
56683638,"Trelawney","Slytherin","Ravenclaw",43.970867656979635
56683638,"McGonagall","Slytherin","Gryffindor",58.126803784794134
51908142,"Dumbledore","Slytherin","Gryffindor",46.60379685929866
51908142,"Snape","Slytherin","Slytherin",24.425855729405306
51908142,"Flitwick","Slytherin","Ravenclaw",48.341226335165636
51908142,"Lupin","Slytherin","Gryffindor",61.33748319892099
51908142,"Sprout","Slytherin","Hufflepuff",33.33636265978952
51908142,"Trelawney","Slytherin","Ravenclaw",50.17864607607726
51908142,"McGonagall","Slytherin","Gryffindor",59.94364672264681
53270111,"Dumbledore","Gryffindor","Gryffindor",53.39402262010821
53270111,"Snape","Gryffindor","Slytherin",30.921822954993253
53270111,"Flitwick","Gryffindor","Ravenclaw",58.53798778078214
53270111,"Lupin","Gryffindor","Gryffindor",67.45219162084061
53270111,"Sprout","Gryffindor","Hufflepuff",46.79803442315587
53270111,"Trelawney","Gryffindor","Ravenclaw",55.84325867607849
53270111,"McGonagall","Gryffindor","Gryffindor",53.36902013509642
52600989,"Dumbledore","Hufflepuff","Gryffindor",49.5253561834917
52600989,"Snape","Hufflepuff","Slytherin",34.62060109368801
52600989,"Flitwick","Hufflepuff","Ravenclaw",53.85718610961965
52600989,"Lupin","Hufflepuff","Gryffindor",65.15769443331004
52600989,"Sprout","Hufflepuff","Hufflepuff",34.239173758843336
52600989,"Trelawney","Hufflepuff","Ravenclaw",48.97988151442238
52600989,"McGonagall","Hufflepuff","Gryffindor",54.12771821396984
51027485,"Dumbledore","Ravenclaw","Gryffindor",60.540474032740164
51027485,"Snape","Ravenclaw","Slytherin",45.87217171034435
51027485,"Flitwick","Ravenclaw","Ravenclaw",53.65441940609725
51027485,"Lupin","Ravenclaw","Gryffindor",70.35325335816873
51027485,"Sprout","Ravenclaw","Hufflepuff",51.03301340836258
51027485,"Trelawney","Ravenclaw","Ravenclaw",59.37492465577529
51027485,"McGonagall","Ravenclaw","Gryffindor",64.94070721375869
53612467,"Dumbledore","Ravenclaw","Gryffindor",69.42240651446402
53612467,"Snape","Ravenclaw","Slytherin",55.215418453000865
53612467,"Flitwick","Ravenclaw","Ravenclaw",73.68566090849181
53612467,"Lupin","Ravenclaw","Gryffindor",84.67869234176497
53612467,"Sprout","Ravenclaw","Hufflepuff",55.94487136616958
53612467,"Trelawney","Ravenclaw","Ravenclaw",71.00968451407306
53612467,"McGonagall","Ravenclaw","Gryffindor",72.62154409600018
59443501,"Dumbledore","Gryffindor","Gryffindor",46.191110799732705
59443501,"Snape","Gryffindor","Slytherin",36.07206332432444
59443501,"Flitwick","Gryffindor","Ravenclaw",49.482675676778065
59443501,"Lupin","Gryffindor","Gryffindor",59.62385670933605
59443501,"Sprout","Gryffindor","Hufflepuff",43.883428043926365
59443501,"Trelawney","Gryffindor","Ravenclaw",54.15681024524986
59443501,"McGonagall","Gryffindor","Gryffindor",56.506805977266914
50382731,"Dumbledore","Gryffindor","Gryffindor",54.206941294109846
50382731,"Snape","Gryffindor","Slytherin",42.93380029026645
50382731,"Flitwick","Gryffindor","Ravenclaw",65.50964229685479
50382731,"Lupin","Gryffindor","Gryffindor",74.48246261127048
50382731,"Sprout","Gryffindor","Hufflepuff",54.22634446226959
50382731,"Trelawney","Gryffindor","Ravenclaw",63.9344755117379
50382731,"McGonagall","Gryffindor","Gryffindor",49.33360597542201
59018574,"Dumbledore","Gryffindor","Gryffindor",40.534530117154716
59018574,"Snape","Gryffindor","Slytherin",40.28198653511433
59018574,"Flitwick","Gryffindor","Ravenclaw",59.74950893176909
59018574,"Lupin","Gryffindor","Gryffindor",60.094756858879286
59018574,"Sprout","Gryffindor","Hufflepuff",36.651139345387236
59018574,"Trelawney","Gryffindor","Ravenclaw",51.058498592157946
59018574,"McGonagall","Gryffindor","Gryffindor",49.898527931081944
55875239,"Dumbledore","Hufflepuff","Gryffindor",48.648932548170386
55875239,"Snape","Hufflepuff","Slytherin",23.82371991655032
55875239,"Flitwick","Hufflepuff","Ravenclaw",46.21763715388952
55875239,"Lupin","Hufflepuff","Gryffindor",55.02181529951744
55875239,"Sprout","Hufflepuff","Hufflepuff",33.049269241081575
55875239,"Trelawney","Hufflepuff","Ravenclaw",47.186245424051336
55875239,"McGonagall","Hufflepuff","Gryffindor",43.18300526986427
52834344,"Dumbledore","Gryffindor","Gryffindor",42.009357371473335
52834344,"Snape","Gryffindor","Slytherin",28.752656086881153
52834344,"Flitwick","Gryffindor","Ravenclaw",51.548865161098846
52834344,"Lupin","Gryffindor","Gryffindor",49.99745891889573
52834344,"Sprout","Gryffindor","Hufflepuff",38.64050859488436
52834344,"Trelawney","Gryffindor","Ravenclaw",52.09073960971506
52834344,"McGonagall","Gryffindor","Gryffindor",53.048876998718846
54339065,"Dumbledore","Hufflepuff","Gryffindor",33.87095402824442
54339065,"Snape","Hufflepuff","Slytherin",24.67115837684126
54339065,"Flitwick","Hufflepuff","Ravenclaw",47.590496560901116
54339065,"Lupin","Hufflepuff","Gryffindor",53.1872400218456
54339065,"Sprout","Hufflepuff","Hufflepuff",30.4133462106245
54339065,"Trelawney","Hufflepuff","Ravenclaw",48.30879774103245
54339065,"McGonagall","Hufflepuff","Gryffindor",47.81600033862719
54519333,"Dumbledore","Hufflepuff","Gryffindor",27.459802863758345
54519333,"Snape","Hufflepuff","Slytherin",24.960506203670494
54519333,"Flitwick","Hufflepuff","Ravenclaw",35.80340092361885
54519333,"Lupin","Hufflepuff","Gryffindor",40.98162982301716
54519333,"Sprout","Hufflepuff","Hufflepuff",28.850854246218404
54519333,"Trelawney","Hufflepuff","Ravenclaw",28.866813510771074
54519333,"McGonagall","Hufflepuff","Gryffindor",42.05727680728975
53051848,"Dumbledore","Ravenclaw","Gryffindor",82.84662779878755
53051848,"Snape","Ravenclaw","Slytherin",64.03914724127564
53051848,"Flitwick","Ravenclaw","Ravenclaw",91.5794716859201
53051848,"Lupin","Ravenclaw","Gryffindor",80.1592918733652
53051848,"Sprout","Ravenclaw","Hufflepuff",80.55920962265223
53051848,"Trelawney","Ravenclaw","Ravenclaw",83.79151160941
53051848,"McGonagall","Ravenclaw","Gryffindor",86.70217427203502
59273690,"Dumbledore","Ravenclaw","Gryffindor",50.78583950049881
59273690,"Snape","Ravenclaw","Slytherin",50.70162297894746
59273690,"Flitwick","Ravenclaw","Ravenclaw",69.71894290520568
59273690,"Lupin","Ravenclaw","Gryffindor",74.34601936885119
59273690,"Sprout","Ravenclaw","Hufflepuff",39.179679167386986
59273690,"Trelawney","Ravenclaw","Ravenclaw",59.5364552125018
59273690,"McGonagall","Ravenclaw","Gryffindor",62.23688372660523
54015456,"Dumbledore","Gryffindor","Gryffindor",64.44326953940433
54015456,"Snape","Gryffindor","Slytherin",52.35378617744483
54015456,"Flitwick","Gryffindor","Ravenclaw",61.97565889335697
54015456,"Lupin","Gryffindor","Gryffindor",73.84403904119317
54015456,"Sprout","Gryffindor","Hufflepuff",49.14931644945868
54015456,"Trelawney","Gryffindor","Ravenclaw",78.83955156131469
54015456,"McGonagall","Gryffindor","Gryffindor",58.19711550955397
54868401,"Dumbledore","Ravenclaw","Gryffindor",66.27621173371406
54868401,"Snape","Ravenclaw","Slytherin",60.05973204464115
54868401,"Flitwick","Ravenclaw","Ravenclaw",71.76291550484787
54868401,"Lupin","Ravenclaw","Gryffindor",79.40534170416066
54868401,"Sprout","Ravenclaw","Hufflepuff",63.99060778053603
54868401,"Trelawney","Ravenclaw","Ravenclaw",72.96164410321562
54868401,"McGonagall","Ravenclaw","Gryffindor",78.52330549886155
53992034,"Dumbledore","Gryffindor","Gryffindor",58.620263129378294
53992034,"Snape","Gryffindor","Slytherin",38.75386434487541
53992034,"Flitwick","Gryffindor","Ravenclaw",54.59672096776201
53992034,"Lupin","Gryffindor","Gryffindor",64.38724182835438
53992034,"Sprout","Gryffindor","Hufflepuff",43.0104439682786
53992034,"Trelawney","Gryffindor","Ravenclaw",59.99009793278786
53992034,"McGonagall","Gryffindor","Gryffindor",63.90394028055942
50043527,"Dumbledore","Hufflepuff","Gryffindor",47.71559200896829
50043527,"Snape","Hufflepuff","Slytherin",32.548653504287635
50043527,"Flitwick","Hufflepuff","Ravenclaw",64.45148920458098
50043527,"Lupin","Hufflepuff","Gryffindor",60.37321505566114
50043527,"Sprout","Hufflepuff","Hufflepuff",39.72462582734819
50043527,"Trelawney","Hufflepuff","Ravenclaw",53.374606137174794
50043527,"McGonagall","Hufflepuff","Gryffindor",62.131446657586714
52944276,"Dumbledore","Hufflepuff","Gryffindor",25.99444688595777
52944276,"Snape","Hufflepuff","Slytherin",24.55768267491939
52944276,"Flitwick","Hufflepuff","Ravenclaw",40.77893029268378
52944276,"Lupin","Hufflepuff","Gryffindor",48.940681232007265
52944276,"Sprout","Hufflepuff","Hufflepuff",27.76500374537685
52944276,"Trelawney","Hufflepuff","Ravenclaw",44.757221755102435
52944276,"McGonagall","Hufflepuff","Gryffindor",40.34182448230712
57386332,"Dumbledore","Ravenclaw","Gryffindor",68.36934691806468
57386332,"Snape","Ravenclaw","Slytherin",66.57586271533796
57386332,"Flitwick","Ravenclaw","Ravenclaw",68.86636355807242
57386332,"Lupin","Ravenclaw","Gryffindor",84.89670633584925
57386332,"Sprout","Ravenclaw","Hufflepuff",58.665185586224794
57386332,"Trelawney","Ravenclaw","Ravenclaw",75.51198866705244
57386332,"McGonagall","Ravenclaw","Gryffindor",76.02484357143034
52235152,"Dumbledore","Ravenclaw","Gryffindor",65.81098915635003
52235152,"Snape","Ravenclaw","Slytherin",66.2313237644176
52235152,"Flitwick","Ravenclaw","Ravenclaw",69.67924028087538
52235152,"Lupin","Ravenclaw","Gryffindor",93.88808011204034
52235152,"Sprout","Ravenclaw","Hufflepuff",64.70169949091178
52235152,"Trelawney","Ravenclaw","Ravenclaw",74.89519497268715
52235152,"McGonagall","Ravenclaw","Gryffindor",91.59296410263752
50679491,"Dumbledore","Hufflepuff","Gryffindor",57.38246227082168
50679491,"Snape","Hufflepuff","Slytherin",54.03395759001266
50679491,"Flitwick","Hufflepuff","Ravenclaw",60.29966666704667
50679491,"Lupin","Hufflepuff","Gryffindor",72.92143469528709
50679491,"Sprout","Hufflepuff","Hufflepuff",50.39673320344171
50679491,"Trelawney","Hufflepuff","Ravenclaw",58.480268372325256
50679491,"McGonagall","Hufflepuff","Gryffindor",74.55504506370525
58854225,"Dumbledore","Gryffindor","Gryffindor",51.28086972505923
58854225,"Snape","Gryffindor","Slytherin",37.520517353870076
58854225,"Flitwick","Gryffindor","Ravenclaw",50.223449415355745
58854225,"Lupin","Gryffindor","Gryffindor",62.6944301376009
58854225,"Sprout","Gryffindor","Hufflepuff",44.98934871545696
58854225,"Trelawney","Gryffindor","Ravenclaw",56.08830244547574
58854225,"McGonagall","Gryffindor","Gryffindor",53.714160894130885
58394437,"Dumbledore","Slytherin","Gryffindor",46.44087621336727
58394437,"Snape","Slytherin","Slytherin",36.9160347783954
58394437,"Flitwick","Slytherin","Ravenclaw",46.541392017582034
58394437,"Lupin","Slytherin","Gryffindor",58.75158117178658
58394437,"Sprout","Slytherin","Hufflepuff",43.095381060160356
58394437,"Trelawney","Slytherin","Ravenclaw",47.37376614997276
58394437,"McGonagall","Slytherin","Gryffindor",60.41041944993461
52377635,"Dumbledore","Hufflepuff","Gryffindor",33.42502186556508
52377635,"Snape","Hufflepuff","Slytherin",22.040323139832594
52377635,"Flitwick","Hufflepuff","Ravenclaw",38.43097607104586
52377635,"Lupin","Hufflepuff","Gryffindor",42.7373602268261
52377635,"Sprout","Hufflepuff","Hufflepuff",38.728987710499766
52377635,"Trelawney","Hufflepuff","Ravenclaw",35.918690190167865
52377635,"McGonagall","Hufflepuff","Gryffindor",38.579309332690116
50247009,"Dumbledore","Slytherin","Gryffindor",33.923407236040894
50247009,"Snape","Slytherin","Slytherin",32.20752060431596
50247009,"Flitwick","Slytherin","Ravenclaw",47.05738505815539
50247009,"Lupin","Slytherin","Gryffindor",62.91487104727398
50247009,"Sprout","Slytherin","Hufflepuff",47.172292108676785
50247009,"Trelawney","Slytherin","Ravenclaw",50.51297321729447
50247009,"McGonagall","Slytherin","Gryffindor",48.2856298068944
51111204,"Dumbledore","Slytherin","Gryffindor",54.25971420092399
51111204,"Snape","Slytherin","Slytherin",41.757716870128135
51111204,"Flitwick","Slytherin","Ravenclaw",67.89410072819935
51111204,"Lupin","Slytherin","Gryffindor",69.29422669240716
51111204,"Sprout","Slytherin","Hufflepuff",48.706095729000964
51111204,"Trelawney","Slytherin","Ravenclaw",57.761690688765334
51111204,"McGonagall","Slytherin","Gryffindor",65.70859839366378
54409998,"Dumbledore","Ravenclaw","Gryffindor",68.86515676257108
54409998,"Snape","Ravenclaw","Slytherin",46.394137642339096
54409998,"Flitwick","Ravenclaw","Ravenclaw",64.06550206494397
54409998,"Lupin","Ravenclaw","Gryffindor",69.76398674119665
54409998,"Sprout","Ravenclaw","Hufflepuff",43.80894030327493
54409998,"Trelawney","Ravenclaw","Ravenclaw",68.02366484383535
54409998,"McGonagall","Ravenclaw","Gryffindor",68.6671013453577
52440375,"Dumbledore","Slytherin","Gryffindor",33.19473037679866
52440375,"Snape","Slytherin","Slytherin",19.17727965484336
52440375,"Flitwick","Slytherin","Ravenclaw",35.67160768289602
52440375,"Lupin","Slytherin","Gryffindor",47.26898477494818
52440375,"Sprout","Slytherin","Hufflepuff",30.129088456170088
52440375,"Trelawney","Slytherin","Ravenclaw",39.14990622603496
52440375,"McGonagall","Slytherin","Gryffindor",40.61384287796241
51304506,"Dumbledore","Ravenclaw","Gryffindor",59.664145931334836
51304506,"Snape","Ravenclaw","Slytherin",48.686729593151966
51304506,"Flitwick","Ravenclaw","Ravenclaw",71.16080500200705
51304506,"Lupin","Ravenclaw","Gryffindor",78.23585812334704
51304506,"Sprout","Ravenclaw","Hufflepuff",61.917187790252
51304506,"Trelawney","Ravenclaw","Ravenclaw",68.31179366557762
51304506,"McGonagall","Ravenclaw","Gryffindor",73.55307688627423
51430800,"Dumbledore","Gryffindor","Gryffindor",48.03514625157843
51430800,"Snape","Gryffindor","Slytherin",40.56272838824691
51430800,"Flitwick","Gryffindor","Ravenclaw",47.01098014415683
51430800,"Lupin","Gryffindor","Gryffindor",67.81862430842656
51430800,"Sprout","Gryffindor","Hufflepuff",46.231300904352445
51430800,"Trelawney","Gryffindor","Ravenclaw",51.088120326548044
51430800,"McGonagall","Gryffindor","Gryffindor",61.24936180280473
50104440,"Dumbledore","Hufflepuff","Gryffindor",36.18669686337811
50104440,"Snape","Hufflepuff","Slytherin",22.840677712060533
50104440,"Flitwick","Hufflepuff","Ravenclaw",41.0806230570423
50104440,"Lupin","Hufflepuff","Gryffindor",51.56293967512259
50104440,"Sprout","Hufflepuff","Hufflepuff",26.863550779466888
50104440,"Trelawney","Hufflepuff","Ravenclaw",39.58172195642556
50104440,"McGonagall","Hufflepuff","Gryffindor",68.08317128439933
50334912,"Dumbledore","Slytherin","Gryffindor",54.963488185155505
50334912,"Snape","Slytherin","Slytherin",42.65708459725046
50334912,"Flitwick","Slytherin","Ravenclaw",53.94257831849007
50334912,"Lupin","Slytherin","Gryffindor",62.55832167734343
50334912,"Sprout","Slytherin","Hufflepuff",43.379183662917555
50334912,"Trelawney","Slytherin","Ravenclaw",56.94101275715583
50334912,"McGonagall","Slytherin","Gryffindor",63.28924668169749
53346633,"Dumbledore","Ravenclaw","Gryffindor",64.56145431163
53346633,"Snape","Ravenclaw","Slytherin",53.51490426004925
53346633,"Flitwick","Ravenclaw","Ravenclaw",64.9586735613182
53346633,"Lupin","Ravenclaw","Gryffindor",74.8460144217783
53346633,"Sprout","Ravenclaw","Hufflepuff",53.16363396541531
53346633,"Trelawney","Ravenclaw","Ravenclaw",67.31979031419452
53346633,"McGonagall","Ravenclaw","Gryffindor",57.75554714023844
56699707,"Dumbledore","Hufflepuff","Gryffindor",48.622929557541845
56699707,"Snape","Hufflepuff","Slytherin",36.03376407435278
56699707,"Flitwick","Hufflepuff","Ravenclaw",39.590426315603814
56699707,"Lupin","Hufflepuff","Gryffindor",64.53216217569424
56699707,"Sprout","Hufflepuff","Hufflepuff",41.57947426483606
